time_s,throttle,setpoint,brake,speed_m_s,accel_x_m_s2,accel_y_m_s2,accel_z_m_s2
3.4500,0.0000,0.0000,0.0001,0.0000,0.0000,0.0000,0.0000
3.4600,0.0000,0.0000,0.0001,0.0000,0.0000,0.0000,0.0000
3.4700,0.0000,0.0000,0.0001,0.0000,0.0000,0.0000,0.0000
3.4800,0.0000,0.0000,0.0001,0.0000,0.0000,0.0000,0.0000
3.4900,0.0000,0.0000,0.0001,0.0000,0.0000,0.0000,0.0000
3.5000,0.0000,0.0000,0.0001,0.0000,0.0000,0.0000,0.0000
3.5100,0.0000,0.0000,0.0001,0.0000,0.0000,0.0000,0.0000
3.5200,0.0000,0.0000,0.0001,0.0000,0.0000,0.0000,0.0000
3.5300,0.0000,0.0000,0.0001,0.0000,0.0000,0.0000,0.0000
3.5400,0.0000,0.0000,0.0001,0.0000,0.0000,0.0000,0.0000
3.5500,0.0000,0.0000,0.0001,0.0000,0.0000,0.0000,0.0000
3.5600,0.0000,0.0000,0.0001,0.0000,0.0000,0.0000,0.0000
3.5700,0.0000,0.0000,0.0001,0.0000,0.0000,0.0000,0.0000
3.5800,0.0000,0.0000,0.0001,0.0000,0.0000,0.0000,0.0000
3.5900,0.0000,0.0000,0.0001,0.0000,0.0000,0.0000,0.0000
3.6000,0.0000,0.0000,0.0001,0.0000,0.0000,0.0000,0.0000
3.6100,0.0000,0.0000,0.0001,0.0000,0.0000,0.0000,0.0000
3.6200,0.0000,0.0000,0.0001,0.0000,0.0000,0.0000,0.0000
3.6300,0.0000,0.0000,0.0001,0.0000,0.0000,0.0000,0.0000
3.6400,0.0000,0.0000,0.0001,0.0000,0.0000,0.0000,0.0000
3.6500,0.0000,0.0000,0.0001,0.0000,0.0000,0.0000,0.0000
3.6600,0.0000,0.0000,0.0001,0.0000,0.0000,0.0000,0.0000
3.6700,0.0000,0.0000,0.0001,0.0000,0.0000,0.0000,0.0000
3.6800,0.0000,0.0000,0.0001,0.0000,0.0000,0.0000,0.0000
3.6900,0.0000,0.0000,0.0001,0.0000,0.0000,0.0000,0.0000
3.7000,0.0000,0.0000,0.0001,0.0000,0.0000,0.0000,0.0000
3.7100,0.0000,0.0000,0.0001,0.0000,0.0000,0.0000,0.0000
3.7200,0.0000,0.0000,0.0001,0.0000,0.0000,0.0000,0.0000
3.7300,0.0000,0.0000,0.0001,0.0000,0.0000,0.0000,0.0000
3.7400,0.0000,0.0000,0.0001,0.0000,0.0000,0.0000,0.0000
3.7500,0.0000,0.0000,0.0001,0.0000,0.0000,0.0000,0.0000
3.7600,0.0000,0.0000,0.0001,0.0000,0.0000,0.0000,0.0000
3.7700,0.0000,0.0000,0.0001,0.0000,0.0000,0.0000,0.0000
3.7800,0.0000,0.0000,0.0001,0.0000,0.0000,0.0000,0.0000
3.7900,0.0000,0.0000,0.0001,0.0000,0.0000,0.0000,0.0000
3.8000,0.0000,0.0000,0.0001,0.0000,0.0000,0.0000,0.0000
3.8100,0.0000,0.0000,0.0001,0.0000,0.0000,0.0000,0.0000
3.8200,0.0000,0.0000,0.0001,0.0000,0.0000,0.0000,0.0000
3.8300,0.0000,0.0000,0.0001,0.0000,0.0000,0.0000,0.0000
3.8400,0.0000,0.0000,0.0001,0.0000,0.0000,0.0000,0.0000
3.8500,0.0000,0.0000,0.0001,0.0000,0.0000,0.0000,0.0000
3.8600,0.0000,0.0000,0.0001,0.0000,0.0000,0.0000,0.0000
3.8700,0.0000,0.0000,0.0001,0.0000,0.0000,0.0000,0.0000
3.8800,0.0000,0.0000,0.0001,0.0000,0.0000,0.0000,0.0000
3.8900,0.0000,0.0000,0.0001,0.0000,0.0000,0.0000,0.0000
3.9000,0.0000,0.0000,0.0001,0.0000,0.0000,0.0000,0.0000
3.9100,0.0000,0.0000,0.0001,0.0000,0.0000,0.0000,0.0000
3.9200,0.0000,0.0000,0.0001,0.0000,0.0000,0.0000,0.0000
3.9300,0.0000,0.0000,0.0001,0.0000,0.0000,0.0000,0.0000
3.9400,0.0000,0.0000,0.0001,0.0000,0.0000,0.0000,0.0000
3.9500,0.0000,0.0000,0.0001,0.0000,0.0000,0.0000,0.0000
3.9600,0.0000,0.0000,0.0001,0.0000,0.0000,0.0000,0.0000
3.9700,0.0000,0.0000,0.0001,0.0000,0.0000,0.0000,0.0000
3.9800,0.0000,0.0000,0.0001,0.0000,0.0000,0.0000,0.0000
3.9900,0.0000,0.0000,0.0001,0.0000,0.0000,0.0000,0.0000
4.0000,0.0000,0.0000,0.0001,0.0000,0.0000,0.0000,0.0000
4.0100,0.0000,0.0000,0.0001,0.0000,0.0000,0.0000,0.0000
4.0200,0.0000,0.0000,0.0001,0.0000,0.0000,0.0000,0.0000
4.0300,0.0000,0.0000,0.0001,0.0000,0.0000,0.0000,0.0000
4.0400,0.0000,0.0000,0.0001,0.0000,0.0000,0.0000,0.0000
4.0500,0.0000,0.0000,0.0001,0.0000,0.0000,0.0000,0.0000
4.0600,0.0000,0.0000,0.0001,0.0000,0.0000,0.0000,0.0000
4.0700,0.0000,0.0000,0.0001,0.0000,0.0000,0.0000,0.0000
4.0800,0.0000,0.0000,0.0001,0.0000,0.0000,0.0000,0.0000
4.0900,0.0000,0.0000,0.0001,0.0000,0.0000,0.0000,0.0000
4.1000,0.0000,0.0000,0.0001,0.0000,0.0000,0.0000,0.0000
4.1100,0.0000,0.0000,0.0001,0.0000,0.0000,0.0000,0.0000
4.1200,0.0000,0.0000,0.0001,0.0000,0.0000,0.0000,0.0000
4.1300,0.0000,0.0000,0.0001,0.0000,0.0000,0.0000,0.0000
4.1400,0.0000,0.0000,0.0001,0.0000,0.0000,0.0000,0.0000
4.1500,0.0000,0.0000,0.0001,0.0000,0.0000,0.0000,0.0000
4.1600,0.0000,0.0000,0.0001,0.0000,0.0000,0.0000,0.0000
4.1700,0.0000,0.0000,0.0001,0.0000,0.0000,0.0000,0.0000
4.1800,0.0000,0.0000,0.0001,0.0000,0.0000,0.0000,0.0000
4.1900,0.0000,0.0000,0.0001,0.0000,0.0000,0.0000,0.0000
4.2000,0.0000,0.0000,0.0001,0.0000,0.0000,0.0000,0.0000
4.2100,0.0000,0.0000,0.0001,0.0000,0.0000,0.0000,0.0000
4.2200,0.0000,0.0000,0.0001,0.0000,0.0000,0.0000,0.0000
4.2300,0.0000,0.0000,0.0001,0.0000,0.0000,0.0000,0.0000
4.2400,0.0000,0.0000,0.0001,0.0000,0.0000,0.0000,0.0000
4.2500,0.0000,0.0000,0.0001,0.0000,0.0000,0.0000,0.0000
4.2600,0.0000,0.0000,0.0001,0.0000,0.0000,0.0000,0.0000
4.2700,0.0000,0.0000,0.0001,0.0000,0.0000,0.0000,0.0000
4.2800,0.0000,0.0000,0.0001,0.0000,0.0000,0.0000,0.0000
4.2900,0.0000,0.0000,0.0001,0.0000,0.0000,0.0000,0.0000
4.3000,0.0000,0.0000,0.0001,0.0000,0.0000,0.0000,0.0000
4.3100,0.0000,0.0000,0.0001,0.0000,0.0000,0.0000,0.0000
4.3200,0.0000,0.0000,0.0001,0.0000,0.0000,0.0000,0.0000
4.3300,0.0000,0.0000,0.0001,0.0000,0.0000,0.0000,0.0000
4.3400,0.0000,0.0000,0.0001,0.0000,0.0000,0.0000,0.0000
4.3500,0.0000,0.0000,0.0001,0.0000,0.0000,0.0000,0.0000
4.3600,0.0000,0.0000,0.0001,0.0000,0.0000,0.0000,0.0000
4.3700,0.0000,0.0000,0.0001,0.0000,0.0000,0.0000,0.0000
4.3800,0.0000,0.0000,0.0001,0.0000,0.0000,0.0000,0.0000
4.3900,0.0000,0.0000,0.0001,0.0000,0.0000,0.0000,0.0000
4.4000,0.0000,0.0000,0.0001,0.0000,0.0000,0.0000,0.0000
4.4100,0.0000,0.0000,0.0001,0.0000,0.0000,0.0000,0.0000
4.4200,0.0000,0.0000,0.0001,0.0000,0.0000,0.0000,0.0000
4.4300,0.0000,0.0000,0.0001,0.0000,0.0000,0.0000,0.0000
4.4400,0.0000,0.0000,0.0001,0.0000,0.0000,0.0000,0.0000
4.4500,0.0000,0.0000,0.0001,0.0000,0.0000,0.0000,0.0000
4.4600,0.0000,0.0000,0.0001,0.0000,0.0000,0.0000,0.0000
4.4700,0.0000,0.0000,0.0001,0.0000,0.0000,0.0000,0.0000
4.4800,0.0000,0.0000,0.0001,0.0000,0.0000,0.0000,0.0000
4.4900,0.0000,0.0000,0.0001,0.0000,0.0000,0.0000,0.0000
4.5000,0.0000,0.0000,0.0001,0.0000,0.0000,0.0000,0.0000
4.5100,0.0000,0.0000,0.0001,0.0000,0.0000,0.0000,0.0000
4.5200,0.0000,0.0000,0.0001,0.0000,0.0000,0.0000,0.0000
4.5300,0.0000,0.0000,0.0001,0.0000,0.0000,0.0000,0.0000
4.5400,0.0000,0.0000,0.0001,0.0000,0.0000,0.0000,0.0000
4.5500,0.0000,0.0000,0.0001,0.0000,0.0000,0.0000,0.0000
4.5600,0.0000,0.0000,0.0001,0.0000,0.0000,0.0000,0.0000
4.5700,0.0000,0.0000,0.0001,0.0000,0.0000,0.0000,0.0000
4.5800,0.0000,0.0000,0.0001,0.0000,0.0000,0.0000,0.0000
4.5900,0.0000,0.0000,0.0001,0.0000,0.0000,0.0000,0.0000
4.6000,0.0000,0.0000,0.0001,0.0000,0.0000,0.0000,0.0000
4.6100,0.0000,0.0000,0.0001,0.0000,0.0000,0.0000,0.0000
4.6200,0.0000,0.0000,0.0001,0.0000,0.0000,0.0000,0.0000
4.6300,0.0000,0.0000,0.0001,0.0000,0.0000,0.0000,0.0000
4.6400,0.0000,0.0000,0.0001,0.0000,0.0000,0.0000,0.0000
4.6500,0.0000,0.0000,0.0001,0.0000,0.0000,0.0000,0.0000
4.6600,0.0000,0.0000,0.0001,0.0000,0.0000,0.0000,0.0000
4.6700,0.0000,0.0000,0.0001,0.0000,0.0000,0.0000,0.0000
4.6800,0.0000,0.0000,0.0001,0.0000,0.0000,0.0000,0.0000
4.6900,0.0000,0.0000,0.0001,0.0000,0.0000,0.0000,0.0000
4.7000,0.0000,0.0000,0.0001,0.0000,0.0000,0.0000,0.0000
4.7100,0.0000,0.0000,0.0001,0.0000,0.0000,0.0000,0.0000
4.7200,0.0000,0.0000,0.0001,0.0000,0.0000,0.0000,0.0000
4.7300,0.0000,0.0000,0.0001,0.0000,0.0000,0.0000,0.0000
4.7400,0.0000,0.0000,0.0001,0.0000,0.0000,0.0000,0.0000
4.7500,0.0000,0.0000,0.0001,0.0000,0.0000,0.0000,0.0000
4.7600,0.0000,0.0000,0.0001,0.0000,0.0000,0.0000,0.0000
4.7700,0.0000,0.0000,0.0001,0.0000,0.0000,0.0000,0.0000
4.7800,0.0000,0.0000,0.0001,0.0000,0.0000,0.0000,0.0000
4.7900,0.0000,0.0000,0.0001,0.0000,0.0000,0.0000,0.0000
4.8000,0.0000,0.0000,0.0001,0.0000,0.0000,0.0000,0.0000
4.8100,0.0000,0.0000,0.0001,0.0000,0.0000,0.0000,0.0000
4.8200,0.0000,0.0000,0.0001,0.0000,0.0000,0.0000,0.0000
4.8300,0.0000,0.0000,0.0001,0.0000,0.0000,0.0000,0.0000
4.8400,0.0000,0.0000,0.0001,0.0000,0.0000,0.0000,0.0000
4.8500,0.0000,0.0000,0.0001,0.0000,0.0000,0.0000,0.0000
4.8600,0.0000,0.0000,0.0001,0.0000,0.0000,0.0000,0.0000
4.8700,0.0000,0.0000,0.0001,0.0000,0.0000,0.0000,0.0000
4.8800,0.0000,0.0000,0.0001,0.0000,0.0000,0.0000,0.0000
4.8900,0.0000,0.0000,0.0001,0.0000,0.0000,0.0000,0.0000
4.9000,0.0000,0.0000,0.0001,0.0000,0.0000,0.0000,0.0000
4.9100,0.0000,0.0000,0.0001,0.0000,0.0000,0.0000,0.0000
4.9200,0.0000,0.0000,0.0001,0.0000,0.0000,0.0000,0.0000
4.9300,0.0000,0.0000,0.0001,0.0000,0.0000,0.0000,0.0000
4.9400,0.0000,0.0000,0.0001,0.0000,0.0000,0.0000,0.0000
4.9500,0.0000,0.0000,0.0001,0.0000,0.0000,0.0000,0.0000
4.9600,0.0000,0.0000,0.0001,0.0000,0.0000,0.0000,0.0000
4.9700,0.0000,0.0000,0.0001,0.0000,0.0000,0.0000,0.0000
4.9800,0.0000,0.0000,0.0001,0.0000,0.0000,0.0000,0.0000
4.9900,0.0000,0.0000,0.0001,0.0000,0.0000,0.0000,0.0000
5.0000,0.0000,33.0000,0.0001,0.0000,0.0000,0.0000,0.0000
5.0100,1.0000,33.0000,0.0000,0.0004,-0.0269,0.0252,-5.2606
5.0200,1.0000,33.0000,0.0000,0.0008,-0.0231,0.0429,-3.4177
5.0300,1.0000,33.0000,0.0000,0.0012,-0.0200,0.0319,-2.7676
5.0400,1.0000,33.0000,0.0000,0.0015,-0.0172,0.0199,-2.2123
5.0500,1.0000,33.0000,0.0000,0.0017,-0.0143,0.0129,-1.7236
5.0600,1.0000,33.0000,0.0000,0.0018,-0.0116,0.0065,-1.3125
5.0700,1.0000,33.0000,0.0000,0.0019,-0.0091,0.0032,-0.9576
5.0800,1.0000,33.0000,0.0000,0.0019,-0.0069,-0.0009,-0.6558
5.0900,1.0000,33.0000,0.0000,0.0019,-0.0049,-0.0020,-0.3971
5.1000,1.0000,33.0000,0.0000,0.0019,-0.0031,-0.0035,-0.1845
5.1100,1.0000,33.0000,0.0000,0.0019,-0.0016,-0.0049,-0.0021
5.1200,1.0000,33.0000,0.0000,0.0019,-0.0003,-0.0050,0.1464
5.1300,1.0000,33.0000,0.0000,0.0018,0.0009,-0.0061,0.2718
5.1400,1.0000,33.0000,0.0000,0.0018,0.0018,-0.0056,0.3687
5.1500,1.0000,33.0000,0.0000,0.0017,0.0026,-0.0058,0.4500
5.1600,1.0000,33.0000,0.0000,0.0017,0.0034,-0.0045,0.5109
5.1700,1.0000,33.0000,0.0000,0.0016,0.0038,-0.0053,0.5622
5.1800,1.0000,33.0000,0.0000,0.0015,0.0043,-0.0051,0.5969
5.1900,1.0000,33.0000,0.0000,0.0015,0.0045,-0.0051,0.6235
5.2000,1.0000,33.0000,0.0000,0.0014,0.0047,-0.0036,0.6358
5.2100,1.0000,33.0000,0.0000,0.0013,0.0050,-0.0046,0.6464
5.2200,1.0000,33.0000,0.0000,0.0010,0.0054,-0.0791,0.6491
5.2300,1.0000,33.0000,0.0000,0.0010,0.0051,-0.0109,0.6394
5.2400,1.0000,33.0000,0.0000,0.0009,0.0050,-0.0013,0.6381
5.2500,1.0000,33.0000,0.0000,0.0009,0.0051,0.0008,0.6279
5.2600,1.0000,33.0000,0.0000,0.0008,0.0049,0.0003,0.6084
5.2700,1.0000,33.0000,0.0000,0.0008,0.0049,0.0007,0.5929
5.2800,1.0000,33.0000,0.0000,0.0007,0.0046,0.0006,0.5732
5.2900,1.0000,33.0000,0.0000,0.0007,0.0047,0.0007,0.5559
5.3000,1.0000,33.0000,0.0000,0.0006,0.0044,0.0004,0.5307
5.3100,1.0000,33.0000,0.0000,0.0006,0.0042,0.0002,0.5061
5.3200,1.0000,33.0000,0.0000,0.0006,0.0041,0.0010,0.4929
5.3300,1.0000,33.0000,0.0000,0.0005,0.0039,0.0002,0.4675
5.3400,1.0000,33.0000,0.0000,0.0005,0.0037,0.0004,0.4425
5.3500,1.0000,33.0000,0.0000,0.0004,0.0035,0.0003,0.4207
5.3600,1.0000,33.0000,0.0000,0.0004,0.0033,0.0007,0.3995
5.3700,1.0000,33.0000,0.0000,0.0004,0.0033,0.0000,0.3846
5.3800,1.0000,33.0000,0.0000,0.0004,0.0029,0.0005,0.3551
5.3900,1.0000,33.0000,0.0000,0.0003,0.0029,0.0003,0.3419
5.4000,1.0000,33.0000,0.0000,0.0003,0.0026,0.0003,0.3199
5.4100,1.0000,33.0000,0.0000,0.0003,0.0024,-0.0001,0.2973
5.4200,1.0000,33.0000,0.0000,0.0002,0.0024,0.0007,0.2876
5.4300,1.0000,33.0000,0.0000,0.0002,0.0021,0.0004,0.2660
5.4400,1.0000,33.0000,0.0000,0.0034,-0.3181,0.0045,0.2513
5.4500,0.9705,33.0000,0.0000,0.2717,-26.8252,-0.0941,0.6209
5.4600,0.9882,33.0000,0.0000,0.3619,-9.0221,-0.0290,0.3530
5.4700,0.9619,33.0000,0.0000,0.6165,-25.4660,-0.0993,0.5701
5.4800,0.9702,33.0000,0.0000,0.7409,-12.4313,-0.0488,0.3740
5.4900,0.9552,33.0000,0.0000,0.9518,-21.0975,-0.0836,0.4835
5.5000,0.9737,33.0000,0.0000,1.0366,-8.4782,-0.0318,0.2918
5.5100,0.9575,33.0000,0.0000,1.2511,-21.4462,-0.0874,0.4645
5.5200,0.9734,33.0000,0.0000,1.3441,-9.2973,-0.0380,0.2798
5.5300,0.9661,33.0000,0.0000,1.5238,-17.9775,-0.0726,0.3996
5.5400,0.9772,33.0000,0.0000,1.6340,-11.0183,-0.0451,0.2843
5.5500,0.9821,33.0000,0.0000,1.7669,-13.2890,-0.0546,0.3074
5.5600,0.9976,33.0000,0.0000,1.8594,-9.2496,-0.0370,0.2495
5.5700,0.9989,33.0000,0.0000,2.0049,-14.5471,-0.0596,0.3113
5.5800,1.0000,33.0000,0.0000,2.1300,-12.5100,-0.0509,0.2759
5.5900,1.0000,33.0000,0.0000,2.2380,-10.8014,-0.0439,0.2479
5.6000,1.0000,33.0000,0.0000,2.3521,-11.4120,-0.0463,0.2444
5.6100,1.0000,33.0000,0.0000,2.4517,-9.9588,-0.0408,0.2202
5.6200,1.0000,33.0000,0.0000,2.5567,-10.5047,-0.0429,0.2205
5.6300,1.0000,33.0000,0.0000,2.6502,-9.3464,-0.0378,0.2023
5.6400,1.0000,33.0000,0.0000,2.7475,-9.7308,-0.0390,0.2046
5.6500,1.0000,33.0000,0.0000,2.8365,-8.8950,-0.0358,0.1825
5.6600,1.0000,33.0000,0.0000,2.9272,-9.0766,-0.0365,0.1851
5.6700,1.0000,33.0000,0.0000,3.0127,-8.5422,-0.0344,0.1733
5.6800,1.0000,33.0000,0.0000,3.0982,-8.5502,-0.0345,0.1720
5.6900,1.0000,33.0000,0.0000,3.1806,-8.2387,-0.0330,0.1567
5.7000,1.0000,33.0000,0.0000,3.2621,-8.1522,-0.0330,0.1612
5.7100,1.0000,33.0000,0.0000,3.3418,-7.9676,-0.0320,0.1498
5.7200,1.0000,33.0000,0.0000,3.4203,-7.8568,-0.0316,0.1462
5.7300,1.0000,33.0000,0.0000,3.4976,-7.7321,-0.0311,0.1421
5.7400,1.0000,33.0000,0.0000,3.5740,-7.6314,-0.0310,0.1418
5.7500,1.0000,33.0000,0.0000,3.6493,-7.5362,-0.0306,0.1335
5.7600,1.0000,33.0000,0.0000,3.7238,-7.4528,-0.0299,0.1319
5.7700,1.0000,33.0000,0.0000,3.7976,-7.3770,-0.0300,0.1284
5.7800,1.0000,33.0000,0.0000,3.8707,-7.3093,-0.0296,0.1285
5.7900,1.0000,33.0000,0.0000,3.9432,-7.2479,-0.0291,0.1227
5.8000,1.0000,33.0000,0.0000,4.0151,-7.1929,-0.0288,0.1179
5.8100,1.0000,33.0000,0.0000,4.0866,-7.1432,-0.0287,0.1208
5.8200,1.0000,33.0000,0.0000,4.1575,-7.0981,-0.0283,0.1173
5.8300,1.0000,33.0000,0.0000,4.2281,-7.0579,-0.0285,0.1176
5.8400,1.0000,33.0000,0.0000,4.2983,-7.0212,-0.0281,0.1130
5.8500,1.0000,33.0000,0.0000,4.3682,-6.9880,-0.0282,0.1107
5.8600,1.0000,33.0000,0.0000,4.4378,-6.9578,-0.0279,0.1104
5.8700,1.0000,33.0000,0.0000,4.5071,-6.9306,-0.0277,0.1087
5.8800,1.0000,33.0000,0.0000,4.5762,-6.9058,-0.0276,0.1093
5.8900,1.0000,33.0000,0.0000,4.6450,-6.8830,-0.0276,0.1070
5.9000,1.0000,33.0000,0.0000,4.7136,-6.8625,-0.0276,0.1093
5.9100,1.0000,33.0000,0.0000,4.7820,-6.8437,-0.0275,0.1033
5.9200,1.0000,33.0000,0.0000,4.8503,-6.8265,-0.0274,0.1035
5.9300,1.0000,33.0000,0.0000,4.9184,-6.8109,-0.0272,0.1064
5.9400,1.0000,33.0000,0.0000,4.9864,-6.7963,-0.0273,0.1059
5.9500,1.0000,33.0000,0.0000,5.0542,-6.7830,-0.0271,0.0995
5.9600,1.0000,33.0000,0.0000,5.1229,-6.8732,-0.0281,0.8066
5.9700,1.0000,33.0000,0.0000,5.1892,-6.6238,-0.0265,-0.0246
5.9800,1.0000,33.0000,0.0000,5.2579,-6.8714,-0.0281,-0.0008
5.9900,1.0000,33.0000,0.0000,5.3245,-6.6634,-0.0271,0.0113
6.0000,1.0000,33.0000,0.0000,5.3909,-6.6367,-0.0266,0.0235
6.0100,1.0000,33.0000,0.0000,5.4610,-7.0094,-0.0277,0.0384
6.0200,1.0000,33.0000,0.0000,5.5062,-4.5228,-0.0180,0.0127
6.0300,1.0000,33.0000,0.0000,5.5627,-5.6437,-0.0218,0.0368
6.0400,1.0000,33.0000,0.0000,5.5326,3.0091,0.0143,-0.0798
6.0500,1.0000,33.0000,0.0000,5.5533,-2.0680,-0.0059,-0.0015
6.0600,1.0000,33.0000,0.0000,5.5728,-1.9506,-0.0077,0.0057
6.0700,1.0000,33.0000,0.0000,5.6233,-5.0548,-0.0192,0.0512
6.0800,1.0000,33.0000,0.0000,5.6164,0.6949,0.0041,-0.0247
6.0900,1.0000,33.0000,0.0000,5.6667,-5.0336,-0.0196,0.0602
6.1000,1.0000,33.0000,0.0000,5.6851,-1.8356,-0.0072,0.0153
6.1100,1.0000,33.0000,0.0000,5.7469,-6.1810,-0.0242,0.0812
6.1200,1.0000,33.0000,0.0000,5.7578,-1.0894,-0.0036,0.0098
6.1300,1.0000,33.0000,0.0000,5.8206,-6.2835,-0.0254,0.0865
6.1400,1.0000,33.0000,0.0000,5.8452,-2.4569,-0.0104,0.0302
6.1500,1.0000,33.0000,0.0000,5.9177,-7.2501,-0.0282,0.1043
6.1600,1.0000,33.0000,0.0000,5.9407,-2.3086,-0.0076,0.0313
6.1700,1.0000,33.0000,0.0000,6.0131,-7.2328,-0.0310,0.1054
6.1800,1.0000,33.0000,0.0000,6.0439,-3.0774,-0.0149,0.0452
6.1900,1.0000,33.0000,0.0000,6.1241,-8.0216,-0.0286,0.1122
6.2000,1.0000,33.0000,0.0000,6.1563,-3.2221,-0.0079,0.0481
6.2100,1.0000,33.0000,0.0000,6.2365,-8.0163,-0.0390,0.1177
6.2200,1.0000,33.0000,0.0000,6.2723,-3.5847,-0.0231,0.0511
6.2300,1.0000,33.0000,0.0000,6.3582,-8.5894,-0.0229,0.1269
6.2400,1.0000,33.0000,0.0000,6.3966,-3.8435,0.0014,0.0551
6.2500,1.0000,33.0000,0.0000,6.4850,-8.8378,-0.0575,0.1301
6.2600,1.0000,33.0000,0.0000,6.5246,-3.9571,-0.0458,0.0589
6.2700,1.0000,33.0000,0.0000,6.6194,-9.4828,-0.0044,0.1407
6.2800,1.0000,33.0000,0.0000,6.6571,-3.7676,0.0326,0.0554
6.2900,1.0000,33.0000,0.0000,6.7611,-10.4026,-0.0809,0.1540
6.3000,1.0000,33.0000,0.0000,6.7901,-2.8995,-0.0630,0.0417
6.3100,1.0000,33.0000,0.0000,6.9133,-12.3188,-0.0194,0.1771
6.3200,1.0000,33.0000,0.0000,6.9565,-4.3161,0.0310,0.0667
6.3300,1.0000,33.0000,0.0000,7.0643,-10.7874,-0.0740,0.1575
6.3400,1.0000,33.0000,0.0000,7.1057,-4.1364,-0.0426,0.0611
6.3500,1.0000,33.0000,0.0000,7.1926,-8.6859,-0.0271,0.1265
6.3600,1.0000,33.0000,0.0000,7.2340,-4.1428,0.0091,0.0628
6.3700,1.0000,33.0000,0.0000,7.3309,-9.6898,-0.0738,0.1383
6.3800,1.0000,33.0000,0.0000,7.3765,-4.5596,-0.0621,0.0658
6.3900,1.0000,33.0000,0.0000,7.4790,-10.2491,-0.0209,0.1497
6.4000,1.0000,33.0000,0.0000,7.5238,-4.4808,0.0165,0.0668
6.4100,1.0000,33.0000,0.0000,7.6255,-10.1768,-0.0671,0.1451
6.4200,1.0000,33.0000,0.0000,7.6727,-4.7173,-0.0535,0.0721
6.4300,1.0000,33.0000,0.0000,7.7708,-9.8094,-0.0299,0.1423
6.4400,1.0000,33.0000,0.0000,7.8182,-4.7422,0.0058,0.0672
6.4500,1.0000,33.0000,0.0000,7.9157,-9.7473,-0.0574,0.1426
6.4600,1.0000,33.0000,0.0000,7.9644,-4.8706,-0.0495,0.0720
6.4700,1.0000,33.0000,0.0000,8.0624,-9.7943,-0.0303,0.1388
6.4800,1.0000,33.0000,0.0000,8.1125,-5.0114,0.0020,0.0709
6.4900,1.0000,33.0000,0.0000,8.2103,-9.7856,-0.0528,0.1411
6.5000,1.0000,33.0000,0.0000,8.2619,-5.1526,-0.0437,0.0763
6.5100,1.0000,33.0000,0.0000,8.3590,-9.7087,-0.0338,0.1405
6.5200,1.0000,33.0000,0.0000,8.4118,-5.2832,-0.0071,0.0771
6.5300,1.0000,33.0000,0.0000,8.5080,-9.6170,-0.0462,0.1378
6.5400,1.0000,33.0000,0.0000,8.5620,-5.4057,-0.0347,0.0788
6.5500,1.0000,33.0000,0.0000,8.6575,-9.5507,-0.0370,0.1393
6.5600,1.0000,33.0000,0.0000,8.7128,-5.5319,-0.0162,0.0782
6.5700,1.0000,33.0000,0.0000,8.8081,-9.5262,-0.0418,0.1369
6.5800,1.0000,33.0000,0.0000,8.8649,-5.6823,-0.0281,0.0820
6.5900,1.0000,33.0000,0.0000,8.9602,-9.5296,-0.0392,0.1379
6.6000,1.0000,33.0000,0.0000,9.0191,-5.8914,-0.0229,0.0884
6.6100,1.0000,33.0000,0.0000,9.1146,-9.5436,-0.0398,0.1370
6.6200,1.0000,33.0000,0.0000,9.1769,-6.2303,-0.0266,0.0908
6.6300,1.0000,33.0000,0.0000,9.2722,-9.5313,-0.0399,0.1365
6.6400,1.0000,33.0000,0.0000,9.3411,-6.8933,-0.0301,-0.3302
6.6500,1.0000,33.0000,0.0000,9.4323,-9.1136,-0.0919,-1.1246
6.6600,1.0000,33.0000,0.0000,9.5060,-7.3740,-0.0591,-0.9106
6.6700,1.0000,33.0000,0.0000,9.5919,-8.5944,-0.0478,-0.7848
6.6800,1.0000,33.0000,0.0000,9.6660,-7.4087,-0.0337,-0.6283
6.6900,1.0000,33.0000,0.0000,9.7482,-8.2167,-0.0314,-0.5329
6.7000,1.0000,33.0000,0.0000,9.8221,-7.3862,-0.0253,-0.4242
6.7100,1.0000,33.0000,0.0000,9.9012,-7.9122,-0.0261,-0.3477
6.7200,1.0000,33.0000,0.0000,9.9745,-7.3307,-0.0231,-0.2770
6.7300,1.0000,33.0000,0.0000,10.0512,-7.6669,-0.0250,-0.2172
6.7400,1.0000,33.0000,0.0000,10.1238,-7.2601,-0.0235,-0.1630
6.7500,1.0000,33.0000,0.0000,10.1984,-7.4677,-0.0252,-0.1270
6.7600,1.0000,33.0000,0.0000,10.2703,-7.1839,-0.0243,-0.0847
6.7700,1.0000,33.0000,0.0000,10.3433,-7.3057,-0.0255,-0.0542
6.7800,1.0000,33.0000,0.0000,10.4144,-7.1072,-0.0253,-0.0292
6.7900,1.0000,33.0000,0.0000,10.4861,-7.1726,-0.0261,-0.0090
6.8000,1.0000,33.0000,0.0000,10.5565,-7.0337,-0.0260,0.0099
6.8100,1.0000,33.0000,0.0000,10.6271,-7.0627,-0.0266,0.0237
6.8200,1.0000,33.0000,0.0000,10.6968,-6.9652,-0.0265,0.0393
6.8300,1.0000,33.0000,0.0000,10.7665,-6.9715,-0.0270,0.0470
6.8400,1.0000,33.0000,0.0000,10.8355,-6.9017,-0.0272,0.0587
